,timestamp,r1_x,r1_y,r1_a,r2_x,r2_y,r2_a,r3_x,r3_y,r3_a,r4_x,r4_y,r4_a,r5_x,r5_y,r5_a,d_12,look_12,d_13,look_13,d_14,look_14,d_15,look_15,d_23,look_23,d_24,look_24,d_25,look_25,d_34,look_34,d_35,look_35,d_45,look_45
0,1661352132099.37,,,,5411.6875,1676.36694335938,156.068401855444,6875.275390625,2862.00512695312,-158.938993759817,1725.85107421875,3274.81762695312,-160.115384561325,4583.69677734375,2756.3740234375,138.555660219748,,False,,False,,False,,False,1883.5677359679953,False,4017.5159919404423,False,1360.876162559873,False,5165.944729722941,False,2294.0118724361355,False,2904.4906322617544,False
1,1661352132132.73,,,,5392.3505859375,1670.55908203125,147.158351781271,6847.775390625,2849.21240234375,-159.435015757722,1725.85107421875,3274.81762695312,-160.115384561325,4576.994140625,2763.61010742187,139.662601657775,,False,,False,,False,,False,1872.8280784907429,False,4002.1074633733497,False,1363.6592965327231,False,5139.576685896264,False,2272.3941643666167,False,2896.610072678359,False
2,1661352132166.1,,,,5375.0234375,1666.24487304688,138.554635691372,6824.9560546875,2841.07763671875,-159.437256059769,1725.85107421875,3274.81762695312,-160.115384561325,4570.4140625,2769.61474609375,139.519905345635,,False,,False,,False,,False,1866.155571484081,False,3987.9775878940404,False,1365.584608541469,False,5117.51912365452,False,2255.674298136427,False,2889.0774557162986,False
3,1661352132199.47,,,,5360.83203125,1663.38171386719,132.01074073061,6810.8623046875,2837.60791015625,-157.2343561279,1725.85107421875,3274.81762695312,-160.115384561325,4563.7978515625,2775.658203125,139.181059660911,,False,,False,,False,,False,1865.8496600575045,False,3976.155462247786,False,1368.3648899857835,False,5103.772286304995,False,2247.9182419961835,False,2881.510375034627,False
4,1661352132232.83,,,,5346.63427734375,1660.56665039063,125.375280253834,6808.865234375,2837.615234375,-157.505132147356,1726.67053222656,3273.69091796875,-160.789455930514,4560.4677734375,2779.24365234375,139.045507726643,,False,,False,,False,,False,1877.1155374031018,False,3963.118395734894,False,1367.2951424484022,False,5100.869042856073,False,2249.155037772858,False,2876.6099670929975,False
5,1661352132266.2,,,,5333.205078125,1660.60974121094,118.135375356269,6811.5419921875,2838.79028320312,-156.387576595359,1726.67053222656,3273.69091796875,-160.789455930514,4555.0048828125,2784.0546875,140.142763956427,,False,,False,,False,,False,1890.3939856571758,False,3950.8381786108666,False,1366.6470251410356,False,5103.435737465972,False,2257.20085757193,False,2870.403950124797,False
6,1661352132299.57,,,,5323.123046875,1660.65258789063,113.097250239549,6818.6240234375,2842.28515625,-157.507194864486,1726.84545898438,3274.8125,-160.115384561325,4552.7802734375,2786.45703125,140.143938748964,,False,,False,,False,,False,1905.984967807184,False,3941.9189122843845,False,1364.13475627413,False,5110.116324753841,False,2266.531420244396,False,2867.8212356066097,False
7,1661352132332.94,,,,5312.884765625,1662.14709472656,108.078973652558,6828.67724609375,2845.78271484375,-156.387713199142,1726.84545898438,3274.8125,-160.115384561325,4549.5458984375,2788.8623046875,139.525424138485,,False,,False,,False,,False,1923.1796913070318,False,3931.9673978985743,False,1360.945770600879,False,5119.839269011362,False,2279.8420192990893,False,2864.2250894811136,False
8,1661352132366.3,,,,5304.892578125,1663.63952636719,104.961545541769,6838.7470703125,2849.26220703125,-157.235271373249,1726.84545898438,3274.8125,-160.115384561325,4547.3232421875,2791.2626953125,140.146547881227,,False,,False,,False,,False,1938.662101581605,False,3924.066709136745,False,1358.4716816684283,False,5129.583914485152,False,2292.1577396546345,False,2861.628092390013,False
9,1661352132399.67,,,,5300.23193359375,1665.12902832031,100.879885965472,6846.79296875,2852.7626953125,-156.665975105928,1726.84545898438,3274.8125,-160.115384561325,4546.23974609375,2792.486328125,141.706945578252,,False,,False,,False,,False,1949.9550667738188,False,3919.205503149836,False,1356.259083005145,False,5137.313358205038,False,2301.3427321273507,False,2860.353593921658,False
10,1661352132433.04,,,,5296.3505859375,1669.47253417969,97.6585979981651,6853.17919921875,2855.06958007812,-157.503643166117,1727.84643554688,3274.80786132812,-160.114073165004,4545.1904296875,2792.48876953125,140.147941239818,,False,,False,,False,,False,1956.8739577127353,False,3912.9686152518316,False,1351.076254398957,False,5142.491240937123,False,2308.8370488475525,False,2858.3314866600026,False
11,1661352132466.4,,,,5295.97412109375,1672.32666015625,96.0464001464753,6858.54345703125,2857.3955078125,-157.503861732171,1726.84545898438,3274.8125,-160.115384561325,4544.19921875,2792.49340820312,141.248735507592,,False,,False,,False,,False,1961.1249586136707,False,3912.370160604739,False,1349.051165532225,False,5148.646549193789,False,2315.2540974587055,False,2858.3411122497682,False
12,1661352132499.77,,,,5295.80078125,1673.77294921875,96.0462020709893,6862.9033203125,2859.72436523437,-157.505610260598,1727.0400390625,3275.91650390625,-159.879333223609,4545.1015625,2793.662109375,140.147941239818,,False,,False,,False,,False,1965.271260942262,False,3911.894324340239,False,1348.2214388101575,False,5152.699053892464,False,2318.7430237453964,False,2859.0278156960253,False
13,1661352132533.14,,,,5295.25341796875,1678.03247070312,96.0461747502327,6866.89990234375,2859.70947265625,-157.231241561639,1727.84643554688,3274.80786132812,-160.114073165004,4546.201171875,2792.48486328125,140.147941239818,,False,,False,,False,,False,1966.3247973804416,False,3908.4631540207633,False,1342.78941115173,False,5155.790648084434,False,2321.6721873909955,False,2859.3283991574085,False
14,1661352132566.5,,,,5296.35546875,1678.03210449219,95.2765080534206,6870.59033203125,2860.859375,-158.345778170023,1727.84643554688,3274.80786132812,-160.114073165004,4549.3056640625,2791.25390625,136.27728669755,,False,,False,,False,,False,1969.0850049266771,False,3909.469214314294,False,1340.6514053222547,False,5159.3767195428345,False,2322.328019687722,False,2862.596130376699,False
15,1661352132599.87,,,,5296.18212890625,1679.47717285156,96.0459698445576,6875.947265625,2863.18310546875,-158.346106019103,1727.84643554688,3274.80786132812,-160.114073165004,4551.228515625,2791.24267578125,130.910588500618,,False,,False,,False,,False,1974.0358715345428,False,3908.720970611434,False,1338.2744185873453,False,5164.530675316713,False,2325.8316129989257,False,2864.493263873949,False
