,timestamp,r1_x,r1_y,r1_a,r2_x,r2_y,r2_a,r3_x,r3_y,r3_a,r4_x,r4_y,r4_a,r5_x,r5_y,r5_a
0,1661353448232.37,4615.1552734375,620.649169921875,-123.268672328884,6107.759765625,2266.56787109375,170.566393614145,2121.31787109375,3846.4658203125,-30.5927178208106,,,,7314.017578125,381.257904052734,151.569684098237
1,1661353448265.73,4615.341796875,615.634521484375,-121.184030292304,6106.26318359375,2269.1611328125,170.567677689709,2133.09130859375,3832.32153320312,-21.802076528802,,,,7314.017578125,381.257904052734,151.569684098237
2,1661353448299.1,4615.404296875,613.96142578125,-119.831529893237,6103.353515625,2267.91723632812,169.566631504573,2142.9658203125,3818.251953125,-12.4612771595272,,,,7314.017578125,381.257904052734,151.569684098237
3,1661353448332.47,4615.6181640625,608.954406738281,-118.982714964323,6103.138671875,2269.22314453125,170.567445463277,2153.33666992187,3807.1171875,-4.79655370549435,,,,7314.017578125,381.257904052734,150.611599802981
4,1661353448365.83,4616.7919921875,608.91845703125,-117.630856603037,6102.0869140625,2269.24389648437,170.458353681854,2163.82690429687,3796.99169921875,3.53812913040334,,,,7314.017578125,381.257904052734,150.611599802981
5,1661353448399.2,4616.7919921875,608.91845703125,-117.630856603037,6103.138671875,2269.22314453125,170.567445463277,2173.86401367188,3789.86889648437,11.2417682275626,,,,7314.017578125,381.257904052734,151.021356511668
6,1661353448432.57,4616.7919921875,608.91845703125,-116.877486737585,6103.138671875,2269.22314453125,170.567445463277,2182.95556640625,3782.708984375,17.1021311533624,,,,7314.81640625,382.972045898437,152.371411703013
7,1661353448465.93,4616.7919921875,608.91845703125,-116.877486737585,6103.138671875,2269.22314453125,170.567445463277,2194.25341796875,3777.48754882812,23.2292752917274,,,,7314.81640625,382.972045898437,151.979222240871
8,1661353448499.3,4619.1865234375,608.880737304688,-116.869345152094,6105.4404296875,2267.91528320312,171.456558508294,2204.9599609375,3774.26391601562,28.231304566231,,,,7317.2109375,382.935485839844,151.981148354217
9,1661353448532.67,4617.9931640625,608.899658203125,-117.630856603037,6103.138671875,2269.22314453125,170.567445463277,2211.72412109375,3770.107421875,33.8016226551526,,,,7314.81640625,382.972045898437,152.371411703013
10,1661353448566.03,4619.1865234375,608.880737304688,-117.622824300573,6106.49267578125,2267.89453125,171.552071873648,2220.54736328125,3766.8916015625,37.8285109444954,,,,7317.2109375,382.935485839844,151.981148354217
11,1661353448599.4,4619.275390625,607.222412109375,-118.222364645538,6105.2265625,2269.181640625,170.673764187897,2227.6640625,3764.71118164062,42.357032232146,,,,7317.2109375,382.935485839844,151.981148354217
12,1661353448632.77,4620.5224609375,607.23486328125,-121.808869657955,6107.3154296875,2269.14038085937,170.567841614249,2234.3408203125,3765.56689453125,45.5330155546885,,,,7318.806640625,381.184753417969,151.573618287199
13,1661353448666.13,4619.3408203125,608.960144042969,-128.044736747529,6107.3154296875,2269.14038085937,170.674010074708,2238.19384765625,3766.47900390625,49.0809334133896,,,,7318.806640625,381.184753417969,151.573618287199
14,1661353448699.5,4618.275390625,610.664367675781,-140.248304039482,6107.529296875,2267.87377929687,171.456667791321,2241.2998046875,3768.42041015625,50.991593456336,,,,7321.20068359375,381.148193359375,151.978443599305
15,1661353448732.87,4616.044921875,610.65234375,-150.569075045208,6107.529296875,2267.87377929687,170.567841614249,2244.08056640625,3768.3427734375,53.274713960007,,,,7321.20068359375,381.148193359375,151.978443599305
16,1661353448766.23,4616.0107421875,615.48095703125,-163.174967800032,6109.61767578125,2267.83251953125,171.456859036618,2245.15258789062,3769.3173828125,54.4530513654284,,,,7322.8017578125,379.451110839844,151.980356052273
17,1661353448799.6,4612.50439453125,615.310302734375,-178.528317808872,6109.61767578125,2267.83251953125,171.456859036618,2246.3974609375,3771.302734375,54.998704932937,,,,7324.0087890625,379.433044433594,152.374280382464
18,1661353448832.97,4614.61279296875,620.032043457031,166.164896769584,6110.66943359375,2267.81176757812,170.674269621896,2246.3974609375,3771.302734375,55.5442867834593,,,,7325.1962890625,379.41455078125,152.961567368059
19,1661353448866.33,4616.60205078125,624.75537109375,148.921100662646,6110.66943359375,2267.81176757812,170.674269621896,2246.54833984375,3772.3056640625,55.5442867834593,,,,7325.1962890625,379.41455078125,152.374280382464
20,1661353448899.7,4620.92236328125,627.945190429687,132.125242021856,6110.66943359375,2267.81176757812,170.674269621896,2246.3974609375,3771.302734375,55.5442867834593,,,,7325.1962890625,379.41455078125,151.982268505241
21,1661353448933.07,4623.9873046875,633.0029296875,112.424708832735,6108.3515625,2269.11962890625,170.567841614249,2248.1064453125,3770.24682617188,55.850648088491,,,,7322.4072265625,381.130096435547,151.029470776402
22,1661353448966.43,4626.076171875,636.56494140625,93.986920526798,6106.26318359375,2269.1611328125,170.567677689709,2249.83740234375,3769.19970703125,56.114815899925,,,,7319.2099609375,384.577087402344,151.983047146806
23,1661353448999.8,4630.63671875,641.708374023438,79.2158851258367,6103.9599609375,2270.5078125,171.55304176051,2251.54663085937,3768.1435546875,56.12584324034,,,,7315.203125,386.363220214844,151.580994891502
24,1661353449033.17,4631.8857421875,643.543640136719,65.8469851086415,6100.60693359375,2271.8359375,170.568647576571,2252.490234375,3768.12158203125,56.1330183540631,,,,7312.41552734375,388.0771484375,151.030795833101
25,1661353449066.53,4630.77490234375,645.318969726563,53.411327988691,6098.51904296875,2271.87744140625,170.568538293544,2253.2783203125,3767.09619140625,55.5803365218986,,,,7309.22265625,391.520935058594,151.033432286121
