,timestamp,r1_x,r1_y,r1_a,r2_x,r2_y,r2_a,r3_x,r3_y,r3_a,r4_x,r4_y,r4_a,r5_x,r5_y,r5_a,d_12,look_12,d_13,look_13,d_14,look_14,d_15,look_15,d_23,look_23,d_24,look_24,d_25,look_25,d_34,look_34,d_35,look_35,d_45,look_45
0,1661352752165.37,2168.7314453125,2061.11083984375,18.5190760947964,2728.25537109375,1525.25366210938,75.9896111204354,2153.75390625,2902.09155273437,-61.0946487671734,4915.9091796875,2408.57470703125,-34.1071984884298,6733.361328125,605.5400390625,158.45936421592,774.7321720769739,False,841.1140743860991,False,2769.0642179708743,False,4791.088845257603,False,1491.889577069391,False,2359.2552330463536,False,4109.34871670259,False,2805.8974734603808,False,5123.178016957945,False,2560.091077629322,True
1,1661352752198.73,2167.46826171875,2059.75634765625,18.5190760947964,2728.25537109375,1525.25366210938,75.9896111204354,2153.75390625,2902.09155273437,-61.0946487671734,4915.9091796875,2408.57470703125,-34.1071984884298,6733.361328125,605.5400390625,158.45936421592,774.7098185114116,False,842.4468418006692,False,2770.4876335046097,False,4791.881109338659,False,1491.889577069391,False,2359.2552330463536,False,4109.34871670259,False,2805.8974734603808,False,5123.178016957945,False,2560.091077629322,True
2,1661352752232.1,2168.7314453125,2061.11083984375,18.5190760947964,2728.25537109375,1525.25366210938,75.9896111204354,2153.75390625,2902.09155273437,-61.0946487671734,4915.9091796875,2408.57470703125,-34.1071984884298,6733.361328125,605.5400390625,158.45936421592,774.7321720769739,False,841.1140743860991,False,2769.0642179708743,False,4791.088845257603,False,1491.889577069391,False,2359.2552330463536,False,4109.34871670259,False,2805.8974734603808,False,5123.178016957945,False,2560.091077629322,True
3,1661352752265.47,2168.7314453125,2061.11083984375,18.5190760947964,2728.25537109375,1525.25366210938,75.9896111204354,2152.89331054687,2903.2607421875,-61.5812382738343,4915.9091796875,2408.57470703125,-34.1071984884298,6733.361328125,605.5400390625,158.45936421592,774.7321720769739,False,842.2988213991765,False,2769.0642179708743,False,4791.088845257603,False,1493.300041338705,False,2359.2552330463536,False,4109.34871670259,False,2806.9504745366567,False,5124.471454660019,False,2560.091077629322,True
4,1661352752298.83,2168.7314453125,2061.11083984375,18.5190760947964,2728.25537109375,1525.25366210938,75.9896111204354,2152.89331054687,2903.2607421875,-61.5812382738343,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,774.7321720769739,False,842.2988213991765,False,2767.9879348611144,False,4790.7899435497075,False,1493.300041338705,False,2357.931317983276,False,4108.896647343511,False,2806.2545251479064,False,5124.465857715846,False,2560.460696169787,True
5,1661352752332.2,2168.7314453125,2061.11083984375,18.5190760947964,2728.25537109375,1525.25366210938,75.9896111204354,2152.89331054687,2903.2607421875,-61.5812382738343,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,774.7321720769739,False,842.2988213991765,False,2767.9879348611144,False,4790.7899435497075,False,1493.300041338705,False,2357.931317983276,False,4108.896647343511,False,2806.2545251479064,False,5124.465857715846,False,2560.460696169787,True
6,1661352752365.57,2169.66748046875,2059.73559570312,18.7723480469569,2728.25537109375,1525.25366210938,75.9896111204354,2152.89331054687,2903.2607421875,-61.5812382738343,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,773.1050180221249,False,843.691913869075,False,2767.231666940137,False,4789.480052903796,False,1493.300041338705,False,2357.931317983276,False,4108.896647343511,False,2806.2545251479064,False,5124.465857715846,False,2560.460696169787,True
7,1661352752398.93,2174.22509765625,2061.05908203125,19.6236423345398,2728.25537109375,1525.25366210938,75.9896111204354,2152.7373046875,2902.10302734375,-61.1020595224228,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,770.7379528107348,False,841.3183958487318,False,2762.544000667407,False,4785.541138050912,False,1492.2919350134798,False,2357.931317983276,False,4108.896647343511,False,2806.2037265233425,False,5124.08591650226,False,2560.460696169787,True
8,1661352752432.3,2181.16772460937,2063.705078125,19.1068326558962,2728.25537109375,1525.25366210938,75.9896111204354,2151.68090820312,2902.11401367187,-62.6719238616369,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,767.6163236572319,False,838.927300513347,False,2755.3250199262407,False,4779.736156975575,False,1492.709797302343,False,2357.931317983276,False,4108.896647343511,False,2807.2455165297356,False,5125.035044510778,False,2560.460696169787,True
9,1661352752465.67,2191.72827148437,2069.02416992187,19.3593754853628,2728.15209960937,1523.79748535156,75.9896111204354,2150.56982421875,2902.21215820312,-68.0000588105155,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,764.8677408204713,False,834.2039568339826,False,2744.1864065534633,False,4771.312013525596,False,1494.5328016399906,False,2358.572200858326,False,4108.67100284143,False,2808.356506755018,False,5126.072175410209,False,2560.460696169787,True
10,1661352752499.03,2204.31982421875,2072.9560546875,18.5180737645357,2728.15209960937,1523.79748535156,75.9896111204354,2147.39501953125,2902.3291015625,-74.4226905927536,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,758.9304230402222,False,831.3242954896909,False,2731.2071815518693,False,4760.542307886043,False,1495.8703830726813,False,2358.572200858326,False,4108.67100284143,False,2811.5022735617886,False,5128.962578355828,False,2560.460696169787,True
11,1661352752532.4,2220.17919921875,2076.875,20.1925475735304,2727.13037109375,1525.2890625,74.9862426709822,2145.28173828125,2902.47021484375,-81.1530975291816,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,749.1638920244286,False,828.9855779371449,False,2714.98801600769,False,4746.67420620893,False,1495.0504198443057,False,2358.9614338490564,False,4110.000941066833,False,2813.6073984333784,False,5130.915082508076,False,2560.460696169787,True
12,1661352752565.77,2236.3740234375,2083.46948242187,18.5184443022982,2728.15209960937,1523.79748535156,75.9896111204354,2144.0615234375,2901.3935546875,-86.772171215946,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,745.0358518272625,False,823.1168724111063,False,2698.1148142693405,False,4733.338834368506,False,1496.3063628223397,False,2358.572200858326,False,4108.67100284143,False,2814.6193913579114,False,5131.523886018923,False,2560.460696169787,True
13,1661352752599.13,2254.74389648438,2090.03540039062,18.7686375466903,2727.23364257812,1526.74523925781,74.9862426709822,2141.99755859375,2901.48583984375,-90.3309593207111,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,735.2158633984675,False,819.2457216222896,False,2679.0930929317155,False,4717.957204408499,False,1494.126163647753,False,2358.321533002027,False,4110.227015324114,False,2816.667522653251,False,5133.410807047961,False,2560.460696169787,True
14,1661352752632.5,2275.4111328125,2097.95068359375,19.3611479194525,2727.23364257812,1526.74523925781,74.9862426709822,2141.13916015625,2902.7275390625,-92.4696759649497,4914.98046875,2407.33837890625,-33.0557625826926,6731.318359375,603.865661621094,158.134247211428,728.2988672035145,False,815.9011887104774,False,2657.639370801147,False,4699.72331787893,False,1495.604904946879,False,2358.321533002027,False,4109.063291567225,False,2817.73065165239,False,5133.664481877824,False,2559.608793333852,True
15,1661352752665.87,2295.92578125,2104.47973632813,18.51711241541,2728.25537109375,1525.25366210938,75.9896111204354,2138.7666015625,2900.42163085938,-93.9502287505767,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,722.7805471298532,False,811.3091317309595,False,2636.5073133788164,False,4683.497914329181,False,1496.1898113807179,False,2357.931317983276,False,4108.896647343511,False,2819.662130419325,False,5135.824303278431,False,2560.460696169787,True
16,1661352752699.23,2317.671875,2112.32250976562,17.6573896743913,2728.25537109375,1525.25366210938,75.9896111204354,2138.66064453125,2892.15600585938,-94.6052438919809,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,716.3997760698924,False,800.1158055330193,False,2614.0096201453434,False,4665.433356941143,False,1488.6382901630443,False,2357.931317983276,False,4108.896647343511,False,2818.3328223888843,False,5132.228367080719,False,2560.460696169787,True
17,1661352752732.6,2342.65161132812,2120.14501953125,17.9016679749623,2727.1181640625,1525.26318359375,77.6128943691481,2136.88305664063,2879.15234375,-94.6085292129717,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,708.3070865802688,False,786.4049950985086,False,2588.3113754713618,False,4644.350388075914,False,1476.9540751228192,False,2358.9824319943723,False,4110.007035604957,False,2817.8775077334994,False,5128.036631566827,False,2560.460696169787,True
18,1661352752765.97,2366.4873046875,2127.98852539062,19.1066533634305,2726.06372070312,1526.67163085938,81.7071897954097,2135.79248046875,2863.70190429687,-93.1279764273447,4914.98046875,2407.33837890625,-33.0557625826926,6733.361328125,605.5400390625,159.510830857509,700.6262959690655,False,771.03455034322,False,2563.757739711866,False,4624.655460690667,False,1461.53005071266,False,2359.4343497956406,False,4111.80222333898,False,2816.4079146163713,False,5122.200144326458,False,2559.880115787663,True
19,1661352752799.33,2393.71728515625,2137.1162109375,19.3653809291906,2726.0546875,1526.64135742188,83.4636207518027,2134.69946289062,2848.2109375,-93.1950010736701,4914.98046875,2407.33837890625,-33.0557625826926,6733.361328125,605.5400390625,159.510830857509,695.0738779234257,False,756.799803380145,False,2535.70267598688,False,4601.981745936139,False,1447.8422416343117,False,2359.4540299553123,False,4111.804245180041,False,2815.0188426480286,False,5116.372123825574,False,2559.880115787663,True
20,1661352752832.7,2419.83837890625,2146.21923828125,19.1066892219236,2726.04663085938,1526.60974121094,84.333896135089,2135.66943359375,2832.65625,-93.1902336016294,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,691.1435613705115,False,742.9318680319118,False,2508.768074994294,False,4580.177085289561,False,1433.283893083053,False,2359.473305616996,False,4111.353313403931,False,2811.665897935426,False,5108.668431633106,False,2560.460696169787,True
21,1661352752866.07,2448.21875,2156.6298828125,19.6260209479183,2728.21484375,1525.13745117188,84.333896135089,2134.2724609375,2814.65478515625,-87.9811146990383,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,690.7825299865667,False,729.0809588246127,False,2479.4693236868334,False,4557.001144566261,False,1419.7262090794645,False,2358.0123781645048,False,4108.910084776855,False,2810.3814117505435,False,5102.099488754942,False,2560.460696169787,True
22,1661352752899.43,2477.64013671875,2167.01171875,19.3630654950619,2727.0654296875,1525.14697265625,83.4958182635501,2133.51416015625,2801.326171875,-82.4498704148111,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,688.624229206714,False,721.6491621199058,False,2449.160018808094,False,4532.921184166112,False,1407.4574445008163,False,2359.0747964863713,False,4110.032376753082,False,2809.231426360336,False,5097.022404873158,False,2560.460696169787,True
23,1661352752932.8,2506.74267578125,2174.71728515625,19.3671106745979,2727.07836914062,1525.14709472656,84.333896135089,2132.82006835938,2787.95654296875,-73.9797801458349,4914.98046875,2407.33837890625,-33.0557625826926,6732.5107421875,603.857666015625,158.134247211428,685.9221895106019,False,718.2482186985192,False,2419.4465980344435,False,4508.294100222993,False,1395.6470293799757,False,2359.062750195031,False,4110.019793931227,False,2808.075262580404,False,5091.899665076806,False,2560.460696169787,True
24,1661352752966.17,2538.49658203125,2187.697265625,19.3644247027068,2727.07836914062,1525.14709472656,84.333896135089,2132.5126953125,2776.95703125,-64.4098040242441,4914.98046875,2407.33837890625,-33.7228705740224,6732.5107421875,603.857666015625,158.134247211428,688.865603283337,False,715.5766818864997,False,2386.6122187061064,False,4483.113053769883,False,1385.8342100242385,False,2359.062750195031,False,4110.019793931227,False,2806.9101977759547,False,5087.469202111779,False,2560.460696169787,True
25,1661352752999.53,2569.927734375,2198.00170898437,19.3657224386491,2727.07836914062,1525.14709472656,84.333896135089,2130.1669921875,2766.04272460937,-54.6246427928521,4914.98046875,2407.33837890625,-33.7228705740224,6732.5107421875,603.857666015625,158.134247211428,690.9628455534086,False,718.3732357219208,False,2354.3776605238263,False,4457.397506018741,False,1376.9986042833614,False,2359.062750195031,False,4110.019793931227,False,2807.8203124257116,False,5084.939746031421,False,2560.460696169787,True
