,timestamp,r1_x,r1_y,r1_a,r2_x,r2_y,r2_a,r3_x,r3_y,r3_a,r4_x,r4_y,r4_a,r5_x,r5_y,r5_a
0,1661352894132.37,3567.6630859375,2749.197265625,-97.9891791539937,2143.1865234375,3117.74169921875,-72.6114883494063,3362.07104492187,2517.26684570312,48.2722356005655,3115.37377929687,3266.05322265625,-169.10960988683,3898.7939453125,2554.09912109375,147.764954541838
1,1661352894165.73,3567.67749023437,2750.38891601563,-97.2678906870729,2150.2353515625,3097.10595703125,-73.2654106605433,3345.6279296875,2498.61865234375,47.7095202205102,3097.5087890625,3264.099609375,-168.211549294,3897.759765625,2554.11328125,147.764954541838
2,1661352894199.1,3567.67749023437,2750.38891601563,-97.8845269955308,2156.15502929688,3075.287109375,-72.6184551423597,3328.07861328125,2479.92456054688,47.152409010669,3078.513671875,3259.94897460937,-168.210975558109,3897.759765625,2554.11328125,147.764954541838
3,1661352894232.47,3567.67749023437,2750.38891601563,-97.8845269955308,2163.08154296875,3053.32861328125,-72.6151971421256,3312.62084960938,2462.40844726562,47.1307846317567,3064.490234375,3256.841796875,-168.361389984011,3898.7939453125,2554.09912109375,147.764954541838
4,1661352894265.83,3569.71923828125,2749.16918945312,-97.3553649197732,2172.41064453125,3026.67041015625,-72.2687699474225,3296.1259765625,2446.12524414062,45.4359756420556,3048.50415039063,3253.73754882812,-168.211071180758,3899.84716796875,2554.08544921875,148.156297060523
5,1661352894299.2,3567.67749023437,2750.38891601563,-97.8845269955308,2178.75610351562,2999.93212890625,-72.5991188768194,3281.70068359375,2429.7685546875,46.0290648733499,3031.5078125,3250.66943359375,-167.460310447568,3898.7939453125,2554.09912109375,147.764954541838
6,1661352894332.57,3565.62158203125,2750.4169921875,-97.2778559330719,2187.15942382812,2973.04150390625,-73.2699117552063,3267.34716796875,2415.92041015625,44.828775239936,3017.447265625,3247.57885742188,-165.799864139581,3896.71337890625,2555.39624023437,148.922152511778
7,1661352894365.93,3567.67749023437,2750.38891601563,-97.8845269955308,2195.43188476562,2944.83447265625,-72.6022675940267,3253.90478515625,2399.46484375,44.8382213915582,3009.248046875,3244.45849609375,-161.001451341972,3897.759765625,2554.11328125,147.764954541838
8,1661352894399.3,3567.7255859375,2752.80102539062,-97.1734086802841,2206.65625,2915.29321289062,-72.2536957199243,3240.708984375,2389.37939453125,44.2145021769309,3004.0478515625,3242.40576171875,-153.360505057101,3898.7734375,2556.59057617187,147.770090844094
9,1661352894432.67,3567.71118164062,2751.60986328125,-97.2678906870729,2216.3955078125,2882.04516601562,-73.5950629106448,3227.271484375,2374.13500976562,43.0509453008734,2994.85595703125,3240.384765625,-145.470092942984,3897.7470703125,2555.38232421875,148.538842295557
10,1661352894466.03,3567.62939453125,2747.97583007813,-97.2665451398064,2225.0205078125,2847.45336914062,-73.598607778824,3215.90185546875,2358.82373046875,42.5401154528482,2987.2578125,3232.73706054687,-140.002635795415,3899.85498046875,2552.86279296875,148.919652662542
11,1661352894499.4,3568.74560546875,2751.595703125,-97.2678906870729,2237.43212890625,2817.404296875,-74.2614229962604,3204.9326171875,2351.21850585937,40.2087225872181,2984.1328125,3232.77294921875,-131.967806161487,3898.81982421875,2555.36865234375,149.301774425847
12,1661352894532.77,3567.6630859375,2749.197265625,-97.9891791539937,2244.65795898438,2778.81005859375,-73.2653355284624,3193.6376953125,2337.13037109375,37.415923122397,2977.7021484375,3228.35205078125,-122.962761816337,3897.8564453125,2552.9365234375,153.941562910172
